image_path,emotion_class,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S010_002_00000014.png,surprise,0.641404331,0.70306021,0.259323448,0.714277029,0.093357228,0,0.189123228,0.020667095,0,0.089414157,0.132034227,0.170533851,0.478728145,1,0.386072069,0.088931978,0.999836206,0.694790304,0.128225923,0.153075218
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S011_001_00000016.png,surprise,0.630605459,0.335996747,0.218506277,0.56797111,0.12507239,0,0.179753512,0.044512715,0,0.058045723,0.123659626,0.213881999,0.403551608,1,0.659659386,0.120032743,0.999747336,0.882739484,0.392047316,0.073562577
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S014_001_00000029.png,surprise,0.856876612,0.842873633,0.180905864,0.748282135,0.143508658,0,0.238083199,0.816766262,1,0.137646168,0.153878018,0.323238552,0.278263867,1,0.503585398,0.089045435,0.999846578,0.801770449,0.085806876,0.105327465
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S022_001_00000030.png,surprise,0.828048646,0.494459122,0.438932419,0.549260378,0.155065611,0,0.152509078,0.000249439,0,0.129602045,0.139894292,0.305583686,0.237564728,1,0.333184212,0.013109403,0.999918222,0.896904707,0.168750092,0.068494081
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S026_001_00000015.png,surprise,0.943539977,0.864042342,0.106037214,0.734465361,0.309194893,0,0.142688558,0.008676552,0,0.131869286,0.045553029,0.148085892,0.247511521,1,0.258339942,0.005857109,0.999923468,0.973896503,0.056556758,0.148267835
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S032_001_00000022.png,surprise,0.448742628,0.233741492,0.236553207,0.449685901,0.552726805,0,0.431029677,0.005703073,1,0.166399851,0.146789238,0.09621983,0.275144368,1,0.311691225,0.014752929,0.999983788,0.913987577,0.253651619,0.083817467
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S034_001_00000029.png,surprise,0.857258081,0.676741302,0.082398236,0.541209459,0.503669024,1,0.178928658,0.045223851,0,0.248364106,0.28232035,0.17124714,0.15977782,1,0.385984957,0.013813034,0.99994278,0.92897594,0.036737848,0.219019547
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S035_001_00000015.png,surprise,0.649010122,0.538691342,0.399157733,0.582351863,0.311743081,0,0.234845549,0.384924442,1,0.223862067,0.175407261,0.637692034,0.19586359,1,0.448020667,0.009564372,0.999832749,0.830503583,0.152115226,0.105992921
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S037_001_00000020.png,surprise,0.881538808,0.796397984,0.077784464,0.617555857,0.249023184,0,0.151457831,0.006229086,0,0.218781918,0.2441407,0.183338925,0.19512859,1,0.317010105,0.011271656,0.999979377,0.883021057,0.184288725,0.352529466
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S042_001_00000019.png,surprise,0.595980346,0.478351116,0.147726297,0.656817496,0.366659671,0,0.270190716,0.003692829,0,0.098795302,0.162133247,0.203451484,0.351046354,1,0.229298383,0.005215554,0.999985814,0.836973369,0.022405807,0.092820056
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S044_001_00000024.png,surprise,0.478552282,0.510656416,0.296970218,0.510765553,0.286937505,0,0.256612211,0.097522557,0,0.120016254,0.136565924,0.444022954,0.211653262,1,0.416006297,0.005996699,0.999852896,0.874127209,0.018986255,0.071277313
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S046_002_00000006.png,surprise,0.583622336,0.513471365,0.246700287,0.675979495,0.403461158,0,0.190602839,0.28338784,0,0.283126414,0.149997532,0.201785654,0.192885548,1,0.24469161,0.006584302,0.999540925,0.888746202,0.036804028,0.13085857
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S050_002_00000018.png,surprise,0.851504385,0.640254974,0.570541918,0.716769934,0.33653304,0,0.196152419,0.067695312,0,0.219830573,0.124666005,0.410468906,0.265192509,1,0.531174719,0.007547074,0.999889851,0.885937691,0.261730909,0.155796483
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S051_002_00000019.png,surprise,0.910023749,0.78481406,0.17919594,0.513178408,0.308183044,1,0.247954547,0.393673241,0,0.320112199,0.244657755,0.467629641,0.267963171,1,0.24626103,0.006128338,0.999974251,0.844867527,0.070792452,0.235060349
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S052_001_00000015.png,surprise,0.829923749,0.656664073,0.171636626,0.740263104,0.169424638,0,0.164938539,0.008842171,0,0.176740408,0.100748509,0.174665079,0.245936304,1,0.454686433,0.017597958,0.999838114,0.902430058,0.194118842,0.136042759
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S053_001_00000023.png,surprise,0.646930039,0.422382295,0.121653073,0.417419851,0.179916158,0,0.223601714,0.001782577,0,0.044620976,0.083220392,0.142282963,0.346979588,1,0.606754422,0.030822279,0.999821484,0.871261179,0.051616222,0.130322516
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S054_003_00000007.png,surprise,0.544159353,0.385988653,0.10881865,0.352033406,0.514679313,0,0.427576929,0.093544953,0,0.194369897,0.073610075,0.09773995,0.266646415,1,0.245849177,0.005741143,0.999964952,0.738625228,0.088673346,0.084946305
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S055_001_00000012.png,surprise,0.843899667,0.776344061,0.146502361,0.746952355,0.230799705,0,0.148349568,0.172152862,0,0.220623761,0.204091758,0.5849877,0.30771789,1,0.595388472,0.012174774,0.999852419,0.633418381,0.050846361,0.185552046
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S056_003_00000010.png,surprise,0.928223372,0.832857788,0.067142986,0.690489948,0.237438649,0,0.20841971,0.081624836,0,0.446774989,0.249790728,0.166930899,0.323227257,1,0.276203007,0.00629591,0.999894738,0.857855976,0.107342914,0.169192672
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S057_001_00000019.png,surprise,0.86646688,0.735691369,0.114578575,0.625421464,0.252794117,0,0.087317146,0.249711484,1,0.176596165,0.207282126,0.409507215,0.333177596,1,0.348665982,0.017359179,0.999909401,0.805725098,0.154812202,0.041995298
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S058_001_00000020.png,surprise,0.510344505,0.243120864,0.291244954,0.563747406,0.230873868,0,0.272959024,0.017779075,0,0.088029519,0.128763482,0.10109859,0.210496143,1,0.523688674,0.011814389,0.999988794,0.903480709,0.101007447,0.047206283
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S059_001_00000018.png,surprise,0.883770764,0.804404795,0.139622569,0.621196449,0.180235699,0,0.127399892,0.008868366,0,0.057488147,0.109109066,0.04895515,0.240855947,1,0.158021599,0.006895101,0.99996388,0.841823459,0.245425984,0.126543716
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S060_003_00000018.png,surprise,0.836064935,0.710509837,0.270972878,0.755959392,0.190170631,0,0.195102692,0.314183712,0,0.068107322,0.108603902,0.317988962,0.250855058,1,0.309553802,0.012461842,0.999908209,0.928357959,0.152329683,0.095090263
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S061_001_00000012.png,surprise,0.753532708,0.486838341,0.216740549,0.74970901,0.305272311,0,0.154178634,0.084139004,0,0.087329857,0.200667843,0.216974333,0.205788717,1,0.257884115,0.006172144,0.999959826,0.896607637,0.143642426,0.067399882
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S062_002_00000016.png,surprise,0.734269917,0.653128147,0.049967058,0.533432186,0.29588303,0,0.1370662,0.166518241,1,0.448899955,0.215068936,0.269956619,0.29989776,1,0.21872583,0.023232196,0.999298811,0.849907398,0.034822039,0.046134584
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S063_001_00000013.png,surprise,0.769420862,0.710715175,0.315734237,0.55613941,0.359882444,1,0.177907497,0.059689749,1,0.313503355,0.182200417,0.320111603,0.256646961,1,0.32180801,0.016470678,0.996512473,0.871104479,0.053617083,0.159917355
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S064_001_00000012.png,surprise,0.848892748,0.674974799,0.292228311,0.504253328,0.222837687,0,0.179378048,0.041823853,0,0.110023893,0.13197805,0.194062591,0.261842102,1,0.257729948,0.025489856,0.999843478,0.937274873,0.372478336,0.04219123
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S065_003_00000022.png,surprise,0.78486681,0.651051044,0.131546408,0.765033901,0.188333422,0,0.125260159,0.017339798,1,0.040115938,0.102297589,0.111970872,0.30104354,1,0.259425074,0.010983715,0.999974489,0.958892822,0.05598655,0.063485228
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S066_002_00000022.png,surprise,0.804675579,0.693844855,0.093720518,0.658823133,0.145861864,0,0.150988206,0.013329813,0,0.037358396,0.166210577,0.080380626,0.2328282,1,0.291991472,0.019501675,0.999985695,0.892890871,0.045899443,0.095786072
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S067_002_00000014.png,surprise,0.840637803,0.584090769,0.049452171,0.769878328,0.172782511,0,0.134692684,0.005127079,0,0.108404271,0.097097643,0.132193968,0.207163528,1,0.228651717,0.01383865,0.999935746,0.800602555,0.101311602,0.177763432
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S068_003_00000014.png,surprise,0.924365938,0.706929088,0.04881414,0.509011626,0.383730978,0,0.146573767,0.07367295,1,0.071345478,0.368634611,0.252934545,0.283038408,1,0.348504096,0.006685386,0.999621272,0.901298404,0.029375026,0.163403928
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S069_002_00000014.png,surprise,0.797320783,0.721189737,0.421076298,0.736283481,0.162288845,0,0.153984532,0.023897843,0,0.057614736,0.090668708,0.089772619,0.2666789,1,0.478843153,0.008037159,0.999921441,0.838781297,0.184658095,0.193994284
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S070_002_00000016.png,surprise,0.837040126,0.579442024,0.161968648,0.574384034,0.299279004,0,0.184133753,0.042622991,1,0.480729461,0.34484759,0.26141113,0.490123183,1,0.438375533,0.010869535,0.999558628,0.756051302,0.03998106,0.07668414
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S071_001_00000013.png,surprise,0.866316617,0.815850079,0.077339813,0.73352772,0.232408568,0,0.177659392,0.012813305,1,0.100616135,0.152524605,0.155369252,0.263876319,1,0.323057711,0.006006559,0.999968886,0.936910987,0.066619366,0.155904368
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S073_001_00000013.png,surprise,0.840415061,0.783339083,0.126490608,0.679875135,0.135186851,0,0.146775082,0.003728533,0,0.112952806,0.139838889,0.145804733,0.267936379,1,0.190266654,0.006386245,0.999972224,0.917731762,0.186123744,0.175531134
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S074_002_00000016.png,surprise,0.921016097,0.824968159,0.105855554,0.771497548,0.276488006,0,0.126795858,0.00755392,0,0.183453143,0.215597704,0.175429672,0.206859916,1,0.202489957,0.007884633,0.999967098,0.870933354,0.242665008,0.160345137
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S075_002_00000014.png,surprise,0.872032106,0.85824424,0.043432143,0.632421017,0.184924021,0,0.132536083,0.009340382,0,0.26266107,0.114516541,0.060727756,0.205521479,1,0.204544634,0.008054289,0.999900103,0.850435674,0.026952524,0.128151655
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S076_001_00000017.png,surprise,0.676765323,0.527270138,0.598242939,0.755591035,0.155173555,0,0.150005773,0.039225932,0,0.117587268,0.1233721,0.435078353,0.262314409,1,0.332517773,0.013475931,0.999952435,0.964711547,0.1302692,0.077313043
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S077_001_00000028.png,surprise,0.660647869,0.388738811,0.226714775,0.469674587,0.167596444,0,0.236555412,0.061728772,0,0.048540227,0.171473116,0.234149501,0.221340626,1,0.310227484,0.029334776,0.99989593,0.859409213,0.220876232,0.089532003
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S078_001_00000033.png,surprise,0.859613299,0.607811451,0.131538808,0.713410676,0.249569565,0,0.192232326,0.112692304,0,0.199018061,0.247107416,0.28738606,0.216773257,1,0.298080266,0.005490849,0.999969125,0.931959152,0.088791125,0.119049028
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S079_001_00000012.png,surprise,0.74074924,0.580091953,0.059134632,0.628317177,0.180943429,0,0.114004821,0.257692039,0,0.083344497,0.098706856,0.154943898,0.273917288,1,0.350051075,0.017533774,0.999744236,0.925049901,0.157750368,0.027828392
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S080_001_00000018.png,surprise,0.526878357,0.311859757,0.358778059,0.521801174,0.196715385,0,0.177819625,0.557677567,0,0.15393649,0.089365624,0.398323476,0.274684757,1,0.458280027,0.012998154,0.999884129,0.736855865,0.366760403,0.074606948
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S081_001_00000019.png,surprise,0.738390267,0.572345734,0.278704286,0.668724477,0.145448089,0,0.199724674,0.14972356,0,0.035232436,0.179125324,0.242198423,0.350253582,1,0.486112833,0.01839171,0.999959469,0.819120169,0.105148338,0.068817519
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S082_001_00000015.png,surprise,0.891564786,0.843981802,0.098966397,0.772184491,0.239687115,0,0.161808714,0.11465691,0,0.37800476,0.148464754,0.066972256,0.215303466,1,0.163762853,0.006214869,0.99997282,0.92662549,0.038652815,0.152213067
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S084_001_00000010.png,surprise,0.437323481,0.227652729,0.307437867,0.61454922,0.148467749,0,0.171965733,0.104794368,1,0.037521869,0.132132471,0.361824483,0.250307918,1,0.579733789,0.010073197,0.999991775,0.714151859,0.069459781,0.075419918
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S085_003_00000013.png,surprise,0.725522935,0.564142346,0.249908358,0.676998377,0.236077189,0,0.299137056,0.571814597,0,0.235191599,0.219547555,0.282489538,0.198711962,1,0.536077321,0.009158248,0.999988079,0.866110086,0.101567782,0.094427861
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S086_001_00000019.png,surprise,0.669822633,0.706502855,0.100367606,0.688207209,0.278647631,0,0.204682514,0.041238021,0,0.210580811,0.121149465,0.339089841,0.192109987,1,0.39545247,0.008621316,0.999946833,0.824436605,0.030989859,0.099466562
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S087_001_00000011.png,surprise,0.909945786,0.784959674,0.409808934,0.578576982,0.127828479,0,0.099455357,0.000117258,1,0.06544815,0.059755042,0.176814064,0.363657683,1,0.172647014,0.041968968,0.990030408,0.766910493,0.014740769,0.156685337
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S088_001_00000017.png,surprise,0.927590907,0.886386514,0.156011567,0.752911568,0.238534972,0,0.149011791,0.269940645,0,0.12704879,0.085776769,0.127732068,0.246207476,1,0.343930095,0.005265793,0.999982953,0.957090914,0.052813578,0.119189478
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S089_001_00000016.png,surprise,0.824040294,0.518540204,0.077930786,0.660049617,0.243915781,0,0.183950037,0.007887737,0,0.208394065,0.171966881,0.228944555,0.22895433,1,0.3033939,0.008755551,0.999989748,0.823564351,0.037644826,0.193850473
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S090_002_00000011.png,surprise,0.930043459,0.873725235,0.060857166,0.770010352,0.255626678,0,0.177828461,0.225872472,0,0.376680672,0.325194836,0.479157686,0.420746207,1,0.457426488,0.037216622,0.998702049,0.879926085,0.255609304,0.102101237
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S092_001_00000017.png,surprise,0.862732768,0.450996637,0.175624087,0.625058413,0.225419357,0,0.170476809,0.010219173,0,0.072443999,0.141116425,0.160971731,0.263066769,1,0.280705541,0.007647629,0.999994516,0.916394532,0.12159501,0.124089427
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S094_001_00000010.png,surprise,0.585192323,0.589825273,0.179565921,0.71049577,0.174194276,0,0.161780864,0.165282071,1,0.13906987,0.17285426,0.36109072,0.310242772,1,0.424826205,0.018493347,0.999386311,0.863198519,0.291941375,0.130269825
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S095_001_00000016.png,surprise,0.848214388,0.714749515,0.121121228,0.672252178,0.257809579,0,0.161493778,0.058858581,1,0.186788365,0.078789242,0.163281396,0.401953459,1,0.275656193,0.023742462,0.999155164,0.763650239,0.036561664,0.145310357
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S096_001_00000007.png,surprise,0.877127528,0.832900882,0.143202901,0.635246694,0.229694888,0,0.156108215,0.022548972,0,0.152978331,0.200063542,0.093953453,0.249263227,1,0.135941207,0.006261747,0.999930143,0.884894073,0.204500154,0.204037651
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S097_001_00000021.png,surprise,0.810629904,0.639155149,0.291878551,0.593626201,0.182140321,0,0.234882504,0.005200353,0,0.081101872,0.157296672,0.161589399,0.195161536,1,0.478777766,0.009792385,0.999965549,0.89947015,0.021007432,0.119729184
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S099_001_00000014.png,surprise,0.829785049,0.643089116,0.122500643,0.345464557,0.474196106,0,0.142434254,0.122131743,0,0.258744776,0.077217668,0.196200281,0.28545785,1,0.216179222,0.014540039,0.999877691,0.891293466,0.065974958,0.098268241
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S100_002_00000015.png,surprise,0.894599736,0.845658481,0.149637863,0.760775745,0.230306849,0,0.12329156,0.000657338,0,0.087580182,0.062990732,0.097514622,0.232992142,1,0.23071146,0.008471237,0.999968767,0.938547909,0.068796866,0.086356677
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S101_002_00000019.png,surprise,0.569824815,0.295886517,0.197224468,0.516244769,0.160100803,0,0.19300957,0.074140079,0,0.068133943,0.135309055,0.312127888,0.357415825,1,0.582125306,0.014704752,0.999823749,0.858346879,0.057644166,0.056886051
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S102_002_00000018.png,surprise,0.871573389,0.790408731,0.328900695,0.688503504,0.371004969,0,0.195354149,0.078167021,0,0.108651266,0.078112155,0.376489997,0.243174791,1,0.239681795,0.009593219,0.999958634,0.90006727,0.248479024,0.216540292
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S107_001_00000010.png,surprise,0.787211835,0.651429057,0.119407475,0.624082625,0.370983183,0,0.137911975,0.011702955,0,0.227347299,0.122067109,0.29540801,0.266898662,1,0.158713832,0.005237108,0.999942183,0.924996138,0.100791283,0.114271529
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S110_001_00000013.png,surprise,0.737030447,0.361216664,0.473341048,0.658581614,0.208634436,0,0.231706262,0.237223059,1,0.140231833,0.223055378,0.271287769,0.318958372,1,0.706799686,0.030166056,0.999932766,0.823738873,0.13261652,0.268465549
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S111_001_00000014.png,surprise,0.769316554,0.447040141,0.40441972,0.681144118,0.213133991,0,0.216915935,0.062896065,1,0.076465622,0.135476321,0.050789088,0.209424868,1,0.314828277,0.00784209,0.999864101,0.909375489,0.075865597,0.158485979
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S113_001_00000012.png,surprise,0.879264951,0.822352171,0.144419089,0.773143053,0.323586017,0,0.116207212,0.007717866,0,0.121468097,0.080653228,0.133138031,0.253469467,1,0.307938576,0.007425705,0.999931693,0.932524085,0.068968087,0.12875782
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S114_001_00000018.png,surprise,0.663807809,0.329212606,0.203976914,0.602737725,0.137212694,0,0.237664089,0.009192769,1,0.100602545,0.101990603,0.369220316,0.339547962,1,0.577600062,0.009720151,0.999924183,0.878304839,0.329768777,0.134644359
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S115_001_00000008.png,surprise,0.882911742,0.718343556,0.14796488,0.602478564,0.396542042,0,0.20371601,0.013425685,0,0.269368589,0.092387564,0.132326499,0.212010726,1,0.163330257,0.004933543,0.999961615,0.922575593,0.037546873,0.115128227
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S116_001_00000014.png,surprise,0.621073425,0.245666996,0.343031287,0.442498744,0.166507274,0,0.238895416,0.049756683,0,0.061363943,0.091722906,0.174042925,0.349884778,1,0.441301763,0.012689653,0.999829531,0.788139701,0.076177783,0.069111288
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S117_001_00000014.png,surprise,0.55479449,0.332358837,0.465661347,0.511930108,0.219169244,0,0.2323232,0.075919323,0,0.141054541,0.212169319,0.369552106,0.281982541,1,0.425643265,0.014220106,0.999800146,0.464985639,0.200431615,0.074231498
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S119_001_00000011.png,surprise,0.908461273,0.640368402,0.155843839,0.766264737,0.234708771,0,0.152463838,0.00052337,0,0.185297623,0.127845421,0.173928916,0.195200682,1,0.298426628,0.005932163,0.999731123,0.784175038,0.088444442,0.110242248
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S122_001_00000012.png,surprise,0.773912609,0.43365562,0.392609149,0.565895259,0.225486293,0,0.187711343,0.046258472,0,0.091101527,0.106344834,0.209750906,0.213375136,1,0.158955634,0.012418222,0.999983072,0.853410006,0.104830116,0.089469902
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S124_001_00000014.png,surprise,0.64204663,0.29133743,0.449475408,0.631847084,0.245770872,0,0.241105825,0.0794902,0,0.153794944,0.168275595,0.356402725,0.391398817,1,0.483656675,0.010198728,0.999912739,0.744038761,0.358567864,0.217993006
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S125_007_00000009.png,surprise,0.916814625,0.823634326,0.142104894,0.732850313,0.433692008,0,0.213007376,0.893018246,1,0.208251774,0.579513967,0.606244028,0.244673684,1,0.215410829,0.008189072,0.999848604,0.920970857,0.093537256,0.151456088
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S126_004_00000012.png,surprise,0.698105991,0.735054433,0.051404152,0.743495941,0.169139504,0,0.096990846,0.149501726,0,0.048969314,0.068928108,0.226467371,0.290962011,1,0.213585868,0.01054111,0.999789536,0.841562748,0.05967658,0.050404377
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S127_001_00000017.png,surprise,0.5942626,0.280624658,0.336685181,0.587906539,0.232466638,0,0.183307454,0.307348162,0,0.083260544,0.137608737,0.239490017,0.278265834,1,0.391494125,0.019101938,0.99995029,0.668517828,0.063272141,0.071147464
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S129_002_00000011.png,surprise,0.680474639,0.424009889,0.198916808,0.372475922,0.222061574,0,0.162318364,0.003291305,1,0.255599469,0.545523226,0.405065745,0.572839022,0,0.502181828,0.383282185,0.142815888,0.190814972,0.048433639,0.02543411
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S130_001_00000018.png,surprise,0.757617891,0.579470158,0.059687532,0.747537971,0.265031308,0,0.1082552,0.001117821,0,0.104792587,0.139874578,0.192140564,0.267456383,1,0.476339102,0.012524216,0.999927044,0.906272531,0.227611318,0.048995614
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S131_001_00000016.png,surprise,0.720116436,0.248516291,0.426406145,0.523841381,0.166460127,0,0.163275987,0.490656674,0,0.099578679,0.114173122,0.216909215,0.356924713,1,0.535322309,0.022173364,0.999735415,0.745782495,0.182582036,0.062260475
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S132_008_00000010.png,surprise,0.721333086,0.633355975,0.12697649,0.692114651,0.406794071,0,0.185170323,0.004358093,0,0.199421674,0.179441661,0.626343668,0.285121471,1,0.238289788,0.015044296,0.998411179,0.824739873,0.09916231,0.058324602
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S133_009_00000006.png,surprise,0.456688821,0.398450762,0.15816009,0.743960857,0.141847342,0,0.115146413,0.03366382,0,0.091686405,0.115506157,0.158836097,0.307730913,1,0.478233516,0.039497927,0.999972582,0.964201272,0.15823099,0.115139715
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S135_001_00000039.png,surprise,0.632097423,0.204363555,0.477304429,0.439925194,0.227763206,0,0.178104818,0.01508192,0,0.081879579,0.167866006,0.179562703,0.222779557,1,0.41684553,0.024524273,0.99998796,0.806599081,0.177951664,0.089822508
/content/drive/MyDrive/Colab Notebooks/Shared 15 with main/SEM 7/PJT 1 /surprise/S136_001_00000019.png,surprise,0.804809809,0.646626115,0.342659533,0.769325137,0.195780486,0,0.184804782,0.001951456,1,0.148972735,0.16225104,0.191216081,0.196680441,1,0.28335762,0.008564791,0.999944091,0.795887768,0.06563735,0.289294749
